RacaID,lat,long,upedonid,rcasiteid,SOCstock5,SOCstock30,SOCstock100
C0901P10,30.42,-98.08,S11TX4530001,C0901P10,9.73801527930969,37.1655227312791,37.8316242123981
C1003R05,41.41,-98.07,C1003R05-1,C1003R05,10.9762550570185,47.9403894080087,101.920441705476
C0704P07,44.13,-98.07,C0704P07-1,C0704P07,19.9231803446369,64.4765987034698,113.012297009611
C0905X02,37.21,-98.06,C0905X02-1,C0905X02,11.7741025938799,25.5670708251534,54.5957585197712
C0704X04,42.66,-98.06,C0704X04-1,C0704X04,18.0781528719472,46.9595276108301,82.8929643113305
C1003C06,41.42,-98.06,C1003C06-1,C1003C06,9.17367327164517,41.0600307215621,160.365696874299
C1006R03,41.76,-98.06,C1006R03-1,C1006R03,16.215899626236,41.2694557718525,73.3512711078733
C0711F02,42.72,-98.05,C0711F02-1,C0711F02,19.2781462900511,39.4934353824543,49.4604243603464
C0710X02,47.76,-98.03,C0710X02-1,C0710X02,17.0342731058875,66.1076910032494,100.498462845755
C0905C02,36.76,-98.01,C0905C02-1,C0905C02,1.83042489346624,5.29783991929956,16.7860990642406
C0508P06,40.7,-98.01,11NE081020,C0508P06,13.2537525199058,52.2621294856295,92.3008455239804
C0710P03,46.19,-98.01,C0710P03-1,C0710P03,27.1237774988777,102.73443115137,140.116889970532
C0512R03,37.33,-98,11KS077001,C0512R03,6.62024723189209,15.4654916397974,NA
C0712W07,43.49,-98,C0712W07-1,C0712W07,21.9967236360256,74.6746023007343,138.054895457615
C0509C03,41.21,-97.98,11NE121006,C0509C03,9.14991987523535,68.4687522669415,89.7989214638474
C0710P06,47.5,-97.98,C0710P06-1,C0710P06,26.6439772447168,93.0478895517767,141.086493714923
C0907R07,27.93,-97.98,S10TX2491001,C0907R07,20.3925178162742,47.4608419796696,74.2742491420546
C1006R02,41.92,-97.97,C1006R02-1,C1006R02,22.7864894808906,59.0808326606707,93.0654728248533
C0711C02,44.05,-97.95,C0711C02-1,C0711C02,36.771919024669,92.8468323355426,135.602229824764
C0508R01,38.82,-97.95,10KS053001,C0508R01,10.5802174879498,40.5592773210428,90.1658383256126
C0504F04,38.26,-97.95,11KS159001,C0504F04,16.1840039574408,43.7435053352611,63.5364143087652
C0701R10,46.45,-97.94,C0701R10-1,C0701R10,45.6394451029424,116.955028228877,143.11204510519
C0911F86,34.82,-97.94,S2011OK051006,C0911F86,80.6370228559308,93.9660445203904,119.295341366768
C1002R05,42.25,-97.89,C1002R05-1,C1002R05,36.5636899311686,87.1992825770035,328.52946041122
C1006R04,42.54,-97.87,C1006R04-1,C1006R04,19.1533851440511,44.1329620479046,66.8270101681558
C0508R20,37.48,-97.87,11KS095001,C0508R20,8.45706178226538,34.9326510858232,312.075125521422
C1002R04,42.39,-97.86,C1002R04-1,C1002R04,37.3243694793865,98.869480115649,126.988324478782
C1002R03,42.23,-97.85,C1002R03-1,C1002R03,50.4219039941224,134.041463282552,187.877513948866
C0510R01,41.32,-97.85,11NE125001,C0510R01,14.4316099981276,54.2400942744056,70.1407492051336
C0509R15,41.29,-97.85,11NE121021,C0509R15,23.7433958941161,71.9779097348413,110.653501482828
C0906C02,26.45,-97.85,S10TX4891001,C0906C02,6.61972301464655,28.4550069204455,49.7943318365283
C0510R04,41.38,-97.84,11NE125006,C0510R04,12.9606725359267,32.9527903550128,75.6832493858728
C0708F05,48.87,-97.83,C0708F05-1,C0708F05,31.3577579951928,66.7820545839522,79.6942592078838
C0708F01,48.85,-97.83,C0708F01-1,C0708F01,4.83763759578336,37.6911860080621,82.6330947409424
C0906R05,29.16,-97.83,S11TX4931001,C0906R05,5.13915715756152,22.5760193812129,78.8928950017413
C0904C03,36.15,-97.82,C0904C03-1,C0904C03,7.33330009624733,33.4128325238879,122.940998915469
C0707C05,48.97,-97.82,C0707C05-1,C0707C05,11.9658777515537,59.9690536266835,85.2345201910274
C0710C02,47.34,-97.82,C0710C02-1,C0710C02,17.2975750610624,78.4740516501992,166.417936730974
C1006R05,42.56,-97.81,C1006R05-1,C1006R05,28.3606233606535,59.525715791533,84.1121357622717
C0502C04,37.97,-97.81,11KS155001,C0502C04,3.67277106165167,18.0726172350378,36.6744276742952
C0906R10,33.71,-97.8,S2011TX337001,C0906R10,10.8764684558059,45.6454054230238,80.5090055028234
C1006C33,41.49,-97.79,C1006C33-1,C1006C33,9.6512415488627,46.1773915438278,206.22103878506
C0710C15,45.8,-97.78,C0710C15-1,C0710C15,21.0940813478026,99.1297153048279,219.861042835618
C0511P03,40.72,-97.78,11NE185006,C0511P03,11.9903981047297,45.3603063577115,135.462295008828
C1006R07,42.1,-97.78,C1006R07-1,C1006R07,11.8683587918539,32.8680353286428,53.4037399209358
C0511P04,40.73,-97.78,11NE185001,C0511P04,16.5558946197885,75.444816600086,166.395648558521
C0707C13,47.66,-97.75,C0707C13-1,C0707C13,19.7400722266775,76.9389426665036,98.4507494984115
C0703W91,46.96,-97.74,C0703W91-1,C0703W91,31.9271880823103,100.006601827689,133.002806689177
C0710C18,47.28,-97.74,C0710C18-1,C0710C18,16.1983047006887,85.399869440153,144.626761431163
C1003R08,42.05,-97.74,C1003R08-1,C1003R08,2.56231293362738,14.8931044700834,31.4044418437748
C0510C05,41.23,-97.73,11NE143011,C0510C05,10.335560513498,51.4364217607329,123.133293267199
C1003R01,42.55,-97.73,C1003R01-1,C1003R01,19.4572297945089,51.4369409060362,94.1102457606998
C0710C17,45.88,-97.7,C0710C17-1,C0710C17,21.7383693549061,105.519289688583,188.178691385407
C0904P04,32.26,-97.7,S10TX4250001,C0904P04,18.7348207487669,57.4906428261913,120.198394472118
C0902C06,34.7,-97.7,S2011OK051001,C0902C06,5.50284859102344,21.0420281041059,69.1639441177196
C0901R12,32.53,-97.69,S11TX4250001,C0901R12,19.4330304432763,34.0905526575478,43.2060553786596
C0912P07,28.9,-97.67,S11TX2551041,C0912P07,6.34020417631232,16.2948255128484,41.226235894332
C1006R08,42.82,-97.64,C1006R08-1,C1006R08,57.222241265701,113.556151769473,155.402570819453
C0703C12,48.57,-97.63,C0703C12-1,C0703C12,14.4432027828788,100.495538062454,298.948273303401
C0509C02,41.32,-97.62,11NE121001,C0509C02,8.27460211724226,40.9235094800815,123.232414181534
C0915C02,26.49,-97.62,S10TX4891006,C0915C02,5.55996852158338,31.8039631995635,74.6069128284235
C0707W09,43.97,-97.61,C0707W09-1,C0707W09,18.578253751922,72.8599234122022,158.860666268354
C0712F08,48.42,-97.6,C0712F08-1,C0712F08,19.5087860644129,75.5807762457641,180.972256944769
C0711F03,42.87,-97.6,C0711F03-1,C0711F03,11.7471606229265,26.760538621321,53.9637769455174
C1003R03,42.22,-97.59,C1003R03-1,C1003R03,28.6466365677039,79.8609023844415,116.99725760616
C0508C10,40.04,-97.58,11NE169006,C0508C10,9.17910871028181,54.0298953482851,122.810471498957
C0905C11,35.92,-97.58,C0905C11-1,C0905C11,4.4956156419457,16.870087718175,22.5922880622696
C0511P02,41.45,-97.58,11NE141001,C0511P02,2.2660934035201,29.6064613731703,37.7950681627534
C0710R05,45.5,-97.57,C0710R05-1,C0710R05,35.9827146554001,107.891843389518,131.312792036177
C0701X01,46.35,-97.56,C0701X01-1,C0701X01,15.4841974993145,76.0665137138048,112.486659736094
C0708F09,47.62,-97.56,C0708F09-1,C0708F09,39.2960312079198,125.720693559509,191.615430471417
C0511C10,40.44,-97.55,11NE059001,C0511C10,13.7458779057218,56.0250057872374,238.943050634837
C0912F07,36.03,-97.54,C0912F07-1,C0912F07,15.2665431405465,45.4965644749019,78.4249927229689
C0915C06,26.23,-97.54,S10TX0611001,C0915C06,5.4440070598721,27.0843484062452,45.855221375058
C0502C03,41.33,-97.49,11NE143006,C0502C03,5.07448638087846,23.460598804774,31.6065116406394
C0904F01,34.27,-97.49,S11OK0190001,C0904F01,37.9133901089159,60.2887797557249,88.6839004929416
C1003P03,41.48,-97.48,C1003P03-1,C1003P03,12.2454566154321,53.9839606246887,82.1621534582052
C0507W04,40.12,-97.47,11NE155001,C0507W04,21.4346637296628,92.4358034760901,238.175718721443
C0708F03,47.53,-97.46,C0708F03-1,C0708F03,33.6575189935181,169.067684630193,330.368582609339
C0902C02,31.67,-97.46,S10TX0351001,C0902C02,10.8317474335756,64.7428450729644,231.053408032028
C0502C01,41.34,-97.46,11NE143001,C0502C01,4.63691865982057,28.9967204585211,42.6746113436806
C0906C09,37.13,-97.45,C0906C09-1,C0906C09,7.00017253108998,29.7604829448942,51.2545124727005
C1003P08,42.78,-97.44,C1003P08-1,C1003P08,38.3970084271365,133.543805319489,299.477790889767
C1002P06,41.96,-97.43,C1002P06-1,C1002P06,19.7850926093956,43.9283311828799,74.4383132117461
C0511C05,40.11,-97.43,11NE169001,C0511C05,9.3176092062808,40.4316672367717,156.695411843853
C0901C09,31.39,-97.42,S11TX3090061,C0901C09,11.0211832804703,40.9491176936254,57.1840996765053
C0710P01,45.72,-97.37,C0710P01-1,C0710P01,36.4939029171931,111.038597886241,157.568020533611
C0906R01,34.39,-97.37,S11OK0190006,C0906R01,14.2517325015964,56.8234135353263,137.326262493688
C0907R04,28.29,-97.36,C0907R04-1,C0907R04,14.7840183188958,31.770440804132,59.1353040789184
C0904P02,33.92,-97.36,S10OK0855016,C0904P02,12.2606473552857,18.2710726618727,39.467336381917
C0905P04,33.92,-97.36,S11OK0850006,C0905P04,10.5355445609154,28.6025435465209,48.7238135797469
C0904P01,34.55,-97.35,S11OK0490001,C0904P01,5.64708188069306,20.068638975687,43.1138743547474
C0912F98,36.27,-97.32,C0912F98-1,C0912F98,44.5252408181493,80.4469430068077,NA
C0906R20,34.58,-97.32,S11OK0490006,C0906R20,12.6614367749624,35.4044367520442,38.236037586595
C0512R02,39.72,-97.31,11KS201006,C0512R02,31.6970966661799,76.0658058173876,86.3220221728023
C0913F06,35.62,-97.31,C0913F06-1,C0913F06,30.3244528734982,48.057617525265,71.7177298871368
C0508C04,39.43,-97.31,11KS027006,C0508C04,9.86065388628319,49.4293577601345,99.9296367166161
C0512X02,39.81,-97.31,11KS201001,C0512X02,22.521468465611,52.5342986024907,52.5342986024907
C1006R01,42.72,-97.29,C1006R01-1,C1006R01,28.2957974894989,62.0450068902937,95.9571944946148
C0707P09,47.88,-97.28,C0707P09-1,C0707P09,40.3274157654956,145.325455433406,207.104444321532
C0911F02,33.95,-97.27,S11OK0850001,C0911F02,13.9376883328573,31.3430660547402,63.3915572334566
C0510C04,41.35,-97.27,11NE023001,C0510C04,14.6943455500151,58.0697968784738,116.007894516851
C0508C20,40.35,-97.26,11NE095001,C0508C20,12.8620863925148,62.4643708514233,126.54582757758
C0709P10,43.83,-97.23,C0709P10-1,C0709P10,27.8073763251722,116.987143361737,168.203197829731
C0912P97,29.46,-97.23,S11TX1778001,C0912P97,19.70801232739,68.6063429558824,99.1218959743541
C0906F04,30,-97.23,S10TX0218001,C0906F04,18.9863871053871,36.8525982046441,68.9566963555634
C0906P03,29.29,-97.23,S11TX1238011,C0906P03,13.7711572299793,48.7888809164837,100.501804295108
C0911P01,34.61,-97.21,S11OK0490011,C0911P01,13.1478567248063,41.7439788705858,86.778669139272
C0915R06,28.58,-97.21,C0915R06-1,C0915R06,9.54390300241682,30.0849670004303,76.4424213717434
C0508F03,40.46,-97.2,11NE151006,C0508F03,17.1764842302503,50.97212945454,111.974770841504
C0915R03,28.77,-97.18,S11TX1751021,C0915R03,8.24119918028451,20.738120207501,43.0622803411538
C0902C03,31.6,-97.18,S10TX3098031,C0902C03,8.59324169960282,46.0488411413124,126.275287380387
C1011R87,45.74,-97.15,C1011R87-1,C1011R87,34.0346322323961,148.668232342264,292.883567425795
C0911P04,35.53,-97.15,C0911P04-1,C0911P04,13.0761141785719,49.5196433481795,312.879903643846
C0913P07,33.74,-97.15,S11OK0850011,C0913P07,20.8402348491421,68.040989964229,98.5986210402164
C1006C11,42.16,-97.15,C1006C11-1,C1006C11,17.1574698641666,71.8683957527161,125.940870443694
C1009R07,45.75,-97.15,C1009R07-1,C1009R07,25.6025649954573,183.763267006884,337.815245642728
C1009R03,45.99,-97.14,C1009R03-1,C1009R03,37.3556882828895,144.840228546435,207.475026242597
C0904C02,36.13,-97.13,C0904C02-1,C0904C02,43.3311099182941,69.1581173715824,95.5493748292178
C0508C23,40.6,-97.13,11NE151001,C0508C23,8.81887518646489,58.6221664147293,223.882457265481
C0901F02,35.57,-97.13,C0901F02-1,C0901F02,152.97522648385,163.500932369107,169.053150245828
C1009R05,45.63,-97.1,C1009R05-1,C1009R05,32.4266079503803,122.107478685359,177.453713525669
C0712W06,48.79,-97.1,C0712W06-1,C0712W06,19.593784650754,77.775026181531,208.282854375165
C0906R30,28.56,-97.09,C0906R30-1,C0906R30,12.4836801740108,39.3748849863726,99.460633377915
C0508C13,39.49,-97.07,11KS027001,C0508C13,8.79251372913651,48.9371382319745,103.293123551547
C0707C11,46.5,-97.06,C0707C11-1,C0707C11,7.57113564839154,41.445512526277,75.7277369660827
C0710P04,45.19,-97.04,C0710P04-1,C0710P04,26.8345309951852,110.093006042315,136.299009717693
C1011R01,45.79,-97.04,C1011R01-1,C1011R01,34.1140207943008,144.232855649394,254.888066963088
C0906P04,34.54,-97.04,S11OK0990001,C0906P04,21.2947791106368,66.372374209941,141.792807664051
C0508C07,40.9,-97.03,11NE159001,C0508C07,11.8731650442509,50.2272556168737,91.8914703621005
C1006C06,42.59,-97.03,C1006C06-1,C1006C06,7.08368018103822,16.8687182160792,28.6960927024771
C1009R01,45.99,-97.03,C1009R01-1,C1009R01,28.646987890596,108.159089345982,156.139004121973
C0904P06,29.97,-97.02,S10TX1498006,C0904P06,10.5755798316627,33.4533593680464,63.4977327122006
C1009R06,45.44,-97.01,C1009R06-1,C1009R06,23.0384815820478,139.536439263983,213.497968036711
C0912F06,36.56,-97.01,C0912F06-1,C0912F06,44.0978005076782,91.4390008235292,142.327234058052
C0710P02,45.16,-97,C0710P02-1,C0710P02,36.1509540209302,120.478779985802,144.442871577672
C0906R04,34.53,-96.99,S11OK0990006,C0906R04,21.6974273956852,52.1852876830146,110.047765155353
C0913F03,34.05,-96.98,S10OK0855026,C0913F03,15.7968499932063,47.4577043832874,157.774579628988
C0911F05,34.04,-96.97,S10OK0855021,C0911F05,4.68157000851242,12.5681395306596,21.2333774076879
C0906C11,31.93,-96.97,S10TX2178036,C0906C11,6.63225246874531,28.4858940216176,63.9882549960446
C0905F04,36.49,-96.94,C0905F04-1,C0905F04,39.9564640347265,55.1801668488606,67.9575703581686
C0906R22,34.67,-96.94,S11OK0490016,C0906R22,6.95458968741535,32.2128854778489,50.9774162587631
C0902P10,34.32,-96.93,S11OK0690030,C0902P10,23.7833111017592,61.4027905139632,145.763656331297
C0505X06,41.18,-96.93,11NE023006,C0505X06,14.9446946303415,64.8336407636513,114.938442361983
C1008C04,45.87,-96.93,C1008C04-1,C1008C04,9.17629010946066,57.5309049953315,76.6857503240408
C1004R03,45.47,-96.93,C1004R03-1,C1004R03,30.05709964401,113.70561671713,149.695016736611
C0901F01,36.51,-96.91,C0901F01-1,C0901F01,40.9696214821793,92.2782507738858,141.731566802137
C0512R04,37.06,-96.91,11KS035001,C0512R04,25.9132325508906,58.3964520650057,59.6957808455703
C0912F92,36.54,-96.91,C0912F92-1,C0912F92,99.1470037672923,126.810708177148,167.75858277222
C0911R05,34.16,-96.9,S10OK0955006,C0911R05,8.85621572785912,30.3957720520083,57.6547358004824
C0710R04,45.16,-96.89,C0710R04-1,C0710R04,50.0184176451392,153.795795401502,192.708641000879
C0902C05,30.86,-96.89,S10TX3318041,C0902C05,9.32313344461153,37.502663563946,116.295243262715
C0906C05,33.46,-96.89,S10TX1818071,C0906C05,6.23235096143461,45.128733510625,117.378165589528
C0906C18,31.33,-96.88,C0906C18-1,C0906C18,6.47465826754413,35.454413895656,83.6748289539259
C0911P06,31.15,-96.88,S11TX1458001,C0911P06,11.3247806853348,25.7579491947665,35.2497171645718
C0915R01,29.37,-96.88,S11TX2858016,C0915R01,3.96709901017063,9.21074119076529,24.5217466281492
C0915R02,28.94,-96.88,C0915R02-1,C0915R02,10.2714222638746,25.5163491923922,60.8388842522696
C1009X01,45.9,-96.88,C1009X01-1,C1009X01,13.8427116837057,62.230109263176,110.27884795224
C1004R01,45.29,-96.88,C1004R01-1,C1004R01,52.7694152369161,154.995068605744,201.703342079531
C0508R22,36.71,-96.87,C0508R22-1,C0508R22,16.4423195199909,80.1848734059412,162.769960144427
C0914F06,34,-96.85,S10OK0955036,C0914F06,35.0987844202259,110.151567074725,116.06977276884
C1003W01,41.44,-96.84,C1003W01-1,C1003W01,17.8056940096741,83.4045475322262,160.837512268785
C0902W03,32.18,-96.83,S11TX1398051,C0902W03,26.3540448837994,103.316729123691,227.509870070963
C0914F04,33.95,-96.83,S10OK0955031,C0914F04,35.3919969282384,69.1000230903382,74.8715233741437
C0505C01,41.23,-96.83,10NE155001,C0505C01,10.8218288029998,54.8780652962706,112.515268295542
C1004R02,45.21,-96.83,C1004R02-1,C1004R02,31.859971858292,125.069423158802,200.288398378631
C0904W01,35.96,-96.83,C0904W01-1,C0904W01,18.3284795862979,44.4869978623719,98.4487796860132
C0915C04,29.04,-96.82,C0915C04-1,C0915C04,9.40135572547925,24.548529038506,55.4079618045686
C1011R05,45.36,-96.79,C1011R05-1,C1011R05,38.8697341158897,133.261280645676,NA
C1009R04,45.53,-96.79,C1009R04-1,C1009R04,29.696687932876,94.554409434243,159.3631458215
C0708C03,45.99,-96.79,C0708C03-1,C0708C03,11.50622595527,83.0068462375171,151.947443918732
C1002R01,44.02,-96.78,C1002R01-1,C1002R01,59.8575503602164,158.078740826083,287.615236770842
C1005W02,43.65,-96.77,C1005W02-1,C1005W02,33.8497821630597,109.4880412838,277.176307293445
C1009P06,45.52,-96.75,C1009P06-1,C1009P06,21.6614497332606,80.6077954132703,106.684903296539
C0505X08,40.89,-96.75,11NE109006,C0505X08,16.9717423185388,70.3329432552337,121.244396994684
C0911P10,31.06,-96.73,S11TX3958141,C0911P10,7.73653185289752,20.9354621863567,45.0234713670456
C0905F05,33.91,-96.73,S10OK0955011,C0905F05,9.93228452418242,18.336736006375,27.7291967432157
C0710C14,44.73,-96.72,C0710C14-1,C0710C14,20.7067994291638,97.7469989573199,144.283173219294
C0508R11,38.41,-96.72,11KS017001,C0508R11,21.9024648508928,80.4973712462015,146.955727920989
C1003R04,43.95,-96.7,C1003R04-1,C1003R04,17.5326971030916,58.5038968136579,142.863621550797
C0710C19,46.5,-96.69,C0710C19-1,C0710C19,23.2711156487521,124.605457862209,260.794172050803
C0512X05,40.09,-96.69,11NE067016,C0512X05,11.2615828994948,36.2814541355361,36.2814541355361
C0504F03,36.43,-96.69,C0504F03-1,C0504F03,46.8919968268785,67.0072330163049,81.7968395427007
C1011R03,44.01,-96.69,C1011R03-1,C1011R03,22.2546815901767,112.329965241883,321.239951397241
C0906P01,34.15,-96.67,S10OK0955001,C0906P01,34.5173108367779,97.0685882205156,169.914698437101
C0710X05,44.48,-96.67,C0710X05-1,C0710X05,20.8956436213176,74.2716458335411,119.043403216098
C1006C10,42.28,-96.67,C1006C10-1,C1006C10,13.337785405351,46.6143312804116,80.7715225632204
C0913R95,28.35,-96.66,C0913R95-1,C0913R95,17.7986861939608,47.4056806405361,67.8718573196989
C0703C13,47,-96.66,C0703C13-1,C0703C13,16.1801291875426,97.7332269722226,103.114786372165
C0913R03,28.37,-96.65,C0913R03-1,C0913R03,10.6231873061034,39.1998736218425,62.64988314036
C0911F89,35.31,-96.65,C0911F89-1,C0911F89,81.2277821230073,106.706473353434,127.967989805074
C0906F01,36.26,-96.65,C0906F01-1,C0906F01,54.3201229303825,118.34042235819,216.064169046285
C0511C08,40.34,-96.64,11NE067011,C0511C08,14.811957278315,68.0592362263844,198.287023091156
C1006X01,42.46,-96.61,C1006X01-1,C1006X01,13.410869537042,35.2019806651562,72.076698993425
C0902F02,34.38,-96.61,S11OK0690001,C0902F02,19.4801050520225,59.7685258444297,121.044362279897
C0911F97,35.76,-96.6,C0911F97-1,C0911F97,110.235032444043,123.524875686974,149.132452520763
C0508R06,37.99,-96.59,11KS015001,C0508R06,15.2758207167065,64.996483578021,149.623228598885
C0907R05,29.4,-96.59,C0907R05-1,C0907R05,3.09615329407606,8.36918715734105,36.9544429474027
C0912P10,30.18,-96.57,S11TX4778126,C0912P10,24.9459567381229,127.749976594662,227.824028386236
C0910W03,28.8,-96.57,C0910W03-1,C0910W03,20.3338825296948,82.4206847705386,160.668797314725
C0914F03,35.06,-96.57,C0914F03-1,C0914F03,14.7068239238371,37.1861468028809,37.1861468028809
C0901F04,35.83,-96.56,C0901F04-1,C0901F04,64.0695013260687,93.0397915200984,97.0781110768785
C0915R10,29.33,-96.56,C0915R10-1,C0915R10,2.93305400219664,8.53897014755604,15.4005886519198
C0505C04,40.14,-96.56,11NE067006,C0505C04,11.5471223027471,50.306288518082,87.874627599786
C0707C14,47.19,-96.55,C0707C14-1,C0707C14,19.6796440201018,106.449338331488,333.513580628177
C0906R29,31.45,-96.55,S11TX2938161,C0906R29,23.1142442958821,44.1021858047951,107.630160981503
C1003C02,42.45,-96.55,C1003C02-1,C1003C02,13.8323342076455,58.7510991568487,178.822496255869
C0508R13,37.07,-96.54,11KS035006,C0508R13,23.3635017417239,118.213589667971,118.213589667971
C0508R10,38.34,-96.54,11KS017006,C0508R10,20.9269569950041,81.8121995497031,105.615811442919
C0901P03,33.41,-96.53,S10TX1818076,C0901P03,10.8425564194588,37.542154597413,55.7315907044414
C0512R01,36.74,-96.52,C0512R01-1,C0512R01,13.6228228535933,48.9035675277612,48.9035675277612
